features,label,prediction
"[48.0,12.0,7.0]",24,20.48094205769423
"[13.0,12.0,18.0]",12,18.468632968394434
"[3.0,12.0,14.0]",36,17.04811099891718
"[1.0,11.0,4.0]",12,15.566789459520221
"[2.0,24.0,28.0]",14,19.908116181124456
"[24.0,14.0,2.0]",38,17.832469794215264
"[38.0,24.0,14.0]",39,21.659983046045575
"[8.0,8.0,16.0]",24,17.325913608947296
"[24.0,24.0,4.0]",2,19.15037715529619
"[11.0,27.0,2.0]",96,18.00686065490258
"[96.0,11.0,27.0]",12,27.286037487231788
"[13.0,36.0,39.0]",2,23.549378171896812
"[12.0,7.0,24.0]",14,18.543644360851943
"[12.0,38.0,96.0]",12,30.418608039990236
"[28.0,30.0,108.0]",42,32.48945842980383
"[2.0,6.0,12.0]",12,16.067962100458967
"[2.0,12.0,2.0]",6,15.532842540973496
"[6.0,2.0,12.0]",13,16.01430337409364
"[3.0,12.0,26.0]",5,18.468679544775068
"[6.0,5.0,3.0]",12,15.273220745731608
"[12.0,6.0,5.0]",12,16.18629623623316
"[25.0,33.0,12.0]",6,21.16515410771473
"[6.0,27.0,6.0]",2,18.006883943092895
"[24.0,26.0,2.0]",1,19.1298449183408
"[3.0,12.0,13.0]",6,16.929730286762357
"[24.0,39.0,48.0]",2,25.980847395265364
"[4.0,6.0,12.0]",7,16.25736192463056
"[16.0,14.0,7.0]",20,17.666774058303016
"[36.0,4.0,20.0]",6,20.018575621260368
"[5.0,30.0,2.0]",42,17.76300496341919
"[2.0,42.0,5.0]",12,19.131422487751806
"[18.0,19.0,34.0]",23,21.593026079040495
"[30.0,23.0,18.0]",4,21.267792004301374
"[2.0,54.0,4.0]",1,20.31041689972252
"[13.0,1.0,2.0]",12,15.385281043468844
"[128.0,12.0,132.0]",12,42.8545240439109
"[50.0,30.0,12.0]",12,23.208308128828246
"[12.0,6.0,12.0]",12,17.014961221316927
"[12.0,12.0,6.0]",12,16.95336451045075
"[12.0,2.0,120.0]",24,29.367619759329404
"[24.0,12.0,2.0]",12,17.61624060686101
"[12.0,24.0,12.0]",6,18.96102390750523
"[9.0,12.0,6.0]",48,16.669264774193365
"[48.0,9.0,12.0]",2,20.748501837436965
"[6.0,2.0,12.0]",1,16.01430337409364
"[14.0,18.0,15.0]",14,18.856878306078528
"[40.0,42.0,1.0]",12,22.256496298392758
"[32.0,8.0,32.0]",14,21.49280289348358
"[6.0,14.0,32.0]",38,19.679292741315656
"[36.0,12.0,30.0]",12,22.06729949222563
"[16.0,36.0,12.0]",18,20.63719867997395
"[18.0,16.0,36.0]",12,21.50544372231876
"[12.0,32.0,12.0]",48,19.825940656922256
"[48.0,12.0,32.0]",24,23.44045986156483
"[12.0,24.0,48.0]",12,23.22272954507889
"[2.0,15.0,12.0]",3,17.04099344355312
"[2.0,2.0,33.0]",26,18.12149868100176
"[2.0,2.0,26.0]",26,17.29283369591799
"[12.0,96.0,26.0]",42,28.402604622425983
"[48.0,1.0,14.0]",24,20.12034651232959
"[1.0,13.0,24.0]",13,18.150632889970957
"[13.0,1.0,13.0]",6,16.68746887717191
"[12.0,25.0,1.0]",12,17.766950667479296
"[96.0,6.0,5.0]",5,24.14108885144002
"[12.0,3.0,5.0]",26,15.861952455201775
"[27.0,32.0,12.0]",14,21.246439338209193
"[12.0,12.0,12.0]",12,17.663648783379696
"[1.0,6.0,14.0]",1,16.21002361268282
"[7.0,8.0,1.0]",1,15.45550301453914
"[1.0,1.0,12.0]",12,15.432689219987532
"[4.0,12.0,6.0]",6,16.195765213764385
"[12.0,6.0,6.0]",1,16.304676948387986
"[36.0,12.0,1.0]",6,18.634258839735736
"[6.0,12.0,6.0]",6,16.385165037935977
"[6.0,12.0,6.0]",1,16.385165037935977
"[1.0,6.0,24.0]",2,17.39383073423106
"[2.0,1.0,6.0]",1,14.817104859144385
"[12.0,1.0,36.0]",6,19.315525344647064
"[1.0,2.0,6.0]",15,14.830519540735716
"[15.0,1.0,2.0]",1,15.574680867640437
"[1.0,1.0,1.0]",27,14.130501386284468
"[1.0,3.0,12.0]",2,15.648918407341789
"[1.0,7.0,3.0]",2,15.015950372656885
"[1.0,3.0,1.0]",12,14.346730573638725
"[6.0,2.0,6.0]",1,15.304019101164696
"[5.0,12.0,1.0]",12,15.69856156507606
"[18.0,12.0,6.0]",2,17.521563982965528
"[1.0,1.0,3.0]",1,14.367262810594116
"[4.0,13.0,12.0]",2,17.014164080370456
"[13.0,4.0,2.0]",9,15.709624824500228
"[1.0,1.0,2.0]",1,14.248882098439292
"[11.0,3.0,8.0]",2,16.122394679580452
"[12.0,12.0,12.0]",12,17.663648783379696
"[12.0,6.0,12.0]",6,17.014961221316927
"[12.0,12.0,6.0]",12,16.95336451045075
"[1.0,12.0,12.0]",1,16.621949750435938
"[6.0,1.0,12.0]",12,15.906188780416512
"[1.0,18.0,12.0]",3,17.270637312498707
"[3.0,1.0,18.0]",18,16.332373317088066
"[13.0,24.0,2.0]",10,17.87191669804279
"[6.0,2.0,24.0]",3,17.434871919951526
"[6.0,1.0,2.0]",24,14.722381658868272
"[6.0,8.0,2.0]",12,15.479183814608168
"[6.0,12.0,6.0]",1,16.385165037935977
"[12.0,1.0,24.0]",12,17.894956798789174
"[12.0,12.0,1.0]",36,16.361460949676633
"[12.0,4.0,12.0]",12,16.798732033962672
"[12.0,12.0,4.0]",15,16.716603086141102
"[3.0,15.0,12.0]",12,17.135693355638917
"[3.0,1.0,12.0]",1,15.622089044159125
"[1.0,1.0,48.0]",6,19.694394857561193
"[1.0,6.0,1.0]",13,14.67107435467011
"[12.0,12.0,1.0]",2,16.361460949676633
"[6.0,2.0,12.0]",12,16.01430337409364
"[1.0,25.0,12.0]",24,18.027439468238605
"[12.0,24.0,1.0]",6,17.658836073802167
"[1.0,1.0,6.0]",2,14.722404947058589
"[2.0,1.0,1.0]",2,14.225201298370266
"[1.0,17.0,1.0]",3,15.860334885118517
"[3.0,2.0,13.0]",13,15.848584349991077
"[13.0,3.0,2.0]",13,15.6015102308231
"[4.0,2.0,1.0]",4,14.522715716218984
"[4.0,4.0,2.0]",4,14.857325615728065
"[4.0,1.0,4.0]",4,14.76974325900633
"[4.0,4.0,4.0]",4,15.094087040037712
"[1.0,4.0,144.0]",1,31.383287005455678
"[1.0,1.0,1.0]",4,14.130501386284468
"[4.0,1.0,1.0]",16,14.414601122541857
"[12.0,4.0,4.0]",4,15.85168633672408
"[1.0,4.0,12.0]",2,15.757033001018916
"[4.0,4.0,2.0]",2,14.857325615728065
"[10.0,1.0,1.0]",2,14.982800595056633
"[1.0,2.0,3.0]",1,14.475377404271244
"[6.0,1.0,6.0]",6,15.195904507487569
"[6.0,6.0,1.0]",1,15.144573915099087
"[1.0,6.0,6.0]",12,15.262977915444228
"[12.0,1.0,6.0]",1,15.764103980002345
"[6.0,6.0,1.0]",12,15.144573915099087
"[6.0,12.0,6.0]",1,16.385165037935977
"[6.0,2.0,6.0]",6,15.304019101164696
"[1.0,6.0,6.0]",6,15.262977915444228
"[1.0,6.0,12.0]",1,15.973262188373173
"[1.0,1.0,6.0]",48,14.722404947058589
"[48.0,1.0,1.0]",6,18.58139725431688
"[1.0,6.0,6.0]",2,15.262977915444228
"[6.0,1.0,6.0]",6,15.195904507487569
"[6.0,6.0,1.0]",6,15.144573915099087
"[4.0,10.0,18.0]",6,17.400104572268017
"[18.0,6.0,12.0]",6,17.583160693831704
"[6.0,1.0,6.0]",12,15.195904507487569
"[6.0,18.0,6.0]",6,17.033852599998745
"[36.0,6.0,6.0]",6,18.57747483844709
"[1.0,6.0,36.0]",6,18.81439928008895
"[24.0,6.0,6.0]",6,17.441075893417533
"[1.0,1.0,2.0]",12,14.248882098439292
"[1.0,12.0,1.0]",2,15.319761916732876
"[2.0,1.0,2.0]",12,14.343582010525088
"[2.0,12.0,24.0]",12,18.137218208379622
"[2.0,4.0,20.0]",24,16.798778610343305
"[24.0,3.0,12.0]",12,17.827016385315094
"[1.0,2.0,1.0]",12,14.238615979961597
"[12.0,2.0,12.0]",1,16.582502846608417
"[4.0,2.0,1.0]",12,14.522715716218984
"[3.0,12.0,4.0]",4,15.86430387736894
"[2.0,3.0,4.0]",5,14.796572622188993
"[4.0,2.0,5.0]",6,14.996238564838281
"[25.0,6.0,4.0]",6,17.299014381193683
"[13.0,6.0,25.0]",12,18.648610391415435
"[12.0,13.0,6.0]",4,17.06147910412788
"[6.0,12.0,2.0]",2,15.91164218931668
"[2.0,12.0,1.0]",12,15.414461828818672
"[12.0,2.0,12.0]",12,16.582502846608417
"[17.0,12.0,5.0]",1,17.308483358724907
"[1.0,5.0,4.0]",22,14.918101897457452
"[1.0,13.0,2.0]",14,15.546257222564828
"[14.0,1.0,13.0]",5,16.782168789257703
"[3.0,6.0,3.0]",5,15.097235603151349
"[9.0,5.0,3.0]",3,15.557320481988997
"[6.0,6.0,4.0]",8,15.49971605156356
"[8.0,6.0,6.0]",4,15.9258773000448
"[1.0,2.0,3.0]",4,14.475377404271244
"[4.0,1.0,2.0]",4,14.532981834696681
"[5.0,5.0,1.0]",2,14.941759409336164
"[2.0,4.0,4.0]",4,14.90468721586612
"[1.0,5.0,4.0]",16,14.918101897457452
"[3.0,10.0,3.0]",1,15.52969397785986
"[4.0,4.0,4.0]",1,15.094087040037712
"[8.0,4.0,9.0]",8,16.064790249155017
"[1.0,4.0,4.0]",1,14.809987303780325
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,8.0,4.0]",4,15.242445678488837
"[4.0,4.0,1.0]",2,14.738944903573241
"[5.0,4.0,4.0]",1,15.188786952123507
"[3.0,1.0,2.0]",1,14.438281922610885
"[4.0,1.0,2.0]",5,14.532981834696681
"[1.0,2.0,5.0]",1,14.712138828580892
"[1.0,2.0,1.0]",1,14.238615979961597
"[2.0,1.0,7.0]",3,14.935485571299209
"[4.0,3.0,1.0]",1,14.630830309896112
"[3.0,8.0,8.0]",8,15.905368351279725
"[33.0,8.0,3.0]",8,18.154462153079482
"[4.0,8.0,8.0]",1,16.00006826336552
"[4.0,9.0,24.0]",2,18.002274251519832
"[4.0,10.0,9.0]",8,16.3346781628746
"[2.0,8.0,4.0]",19,15.337145590574632
"[19.0,2.0,8.0]",48,16.77187938258969
"[12.0,7.0,8.0]",12,16.64955296637476
"[10.0,9.0,12.0]",1,17.14990517817672
"[8.0,4.0,10.0]",24,16.18317096130984
"[17.0,8.0,10.0]",1,17.467928544790517
"[6.0,8.0,16.0]",16,17.136513784775705
"[16.0,6.0,8.0]",8,16.920238021040817
"[8.0,16.0,6.0]",1,17.00702323681608
"[8.0,16.0,2.0]",9,16.533500388196785
"[8.0,9.0,8.0]",1,16.486982505385832
"[1.0,2.0,1.0]",5,14.238615979961597
"[14.0,3.0,5.0]",10,16.05135227937337
"[10.0,2.0,4.0]",4,15.446057325198232
"[11.0,3.0,4.0]",8,15.648871830961156
"[8.0,11.0,3.0]",4,16.11130813196597
"[3.0,4.0,8.0]",11,15.472909976571213
"[11.0,3.0,4.0]",8,15.648871830961156
"[1.0,8.0,1.0]",1,14.887303542024364
"[8.0,1.0,1.0]",3,14.793400770885041
"[2.0,32.0,1.0]",8,17.57675370236123
"[8.0,2.0,32.0]",1,18.57131744136171
"[3.0,1.0,2.0]",1,14.438281922610885
"[1.0,3.0,1.0]",2,14.346730573638725
"[1.0,2.0,1.0]",3,14.238615979961597
"[12.0,3.0,7.0]",7,16.098713879511422
"[12.0,1.0,7.0]",12,15.882484692157167
"[1.0,1.0,12.0]",6,15.432689219987532
"[1.0,6.0,1.0]",11,14.67107435467011
"[12.0,12.0,3.0]",1,16.59822237398628
"[6.0,50.0,12.0]",2,21.203803870595785
"[2.0,6.0,50.0]",2,20.566429162342278
"[1.0,2.0,2.0]",1,14.356996692116422
"[1.0,1.0,12.0]",3,15.432689219987532
"[6.0,1.0,4.0]",6,14.95914308317792
"[2.0,1.0,1.0]",1,14.225201298370266
"[6.0,2.0,6.0]",6,15.304019101164696
"[5.0,6.0,24.0]",24,17.772630382574242
"[50.0,12.0,24.0]",12,22.682813988497827
"[6.0,4.0,12.0]",5,16.230532561447895
"[4.0,4.0,14.0]",1,16.27789416158595
"[1.0,1.0,1.0]",1,14.130501386284468
"[12.0,1.0,12.0]",1,16.474388252931288
"[1.0,1.0,12.0]",1,15.432689219987532
"[12.0,6.0,1.0]",2,15.712773387613865
"[5.0,6.0,6.0]",14,15.641777563787413
"[6.0,2.0,1.0]",5,14.712115540390577
"[1.0,1.0,3.0]",6,14.367262810594116
"[1.0,6.0,1.0]",1,14.67107435467011
"[1.0,1.0,1.0]",24,14.130501386284468
"[2.0,24.0,1.0]",2,16.711836952944207
"[2.0,12.0,2.0]",3,15.532842540973496
"[3.0,2.0,12.0]",7,15.730203637836253
"[1.0,1.0,6.0]",1,14.722404947058589
"[1.0,1.0,1.0]",2,14.130501386284468
"[12.0,2.0,1.0]",24,15.280315012905351
"[12.0,1.0,1.0]",12,15.172200419228224
"[12.0,12.0,1.0]",1,16.361460949676633
"[12.0,1.0,2.0]",12,15.290581131383048
"[6.0,2.0,1.0]",1,14.712115540390577
"[3.0,12.0,1.0]",2,15.509161740904469
"[15.0,12.0,18.0]",4,18.658032792566026
"[6.0,24.0,4.0]",12,17.445778737751866
"[2.0,5.0,11.0]",6,15.841466794627017
"[8.0,6.0,2.0]",12,15.452354451425505
"[6.0,3.0,12.0]",5,16.12241796777077
"[4.0,1.0,5.0]",6,14.888123971161153
"[6.0,4.0,1.0]",1,14.928344727744832
"[2.0,1.0,1.0]",1,14.225201298370266
"[10.0,2.0,4.0]",12,15.446057325198232
"[1.0,1.0,11.0]",3,15.314308507832708
"[3.0,1.0,1.0]",2,14.319901210456061
"[1.0,1.0,3.0]",3,14.367262810594116
"[2.0,6.0,3.0]",2,15.002535691065553
"[2.0,2.0,6.0]",3,14.925219452821512
"[2.0,3.0,2.0]",1,14.559811197879345
"[18.0,6.0,3.0]",6,16.517734284438287
"[3.0,3.0,3.0]",6,14.772891822119965
"[6.0,3.0,6.0]",1,15.412133694841824
"[1.0,6.0,3.0]",6,14.907835778979756
"[1.0,6.0,1.0]",12,14.67107435467011
"[1.0,12.0,1.0]",2,15.319761916732876
"[6.0,1.0,3.0]",4,14.840762371023096
"[4.0,5.0,1.0]",1,14.847059497250369
"[5.0,2.0,1.0]",2,14.61741562830478
"[4.0,24.0,1.0]",2,16.9012367771158
"[1.0,3.0,2.0]",2,14.465111285793549
"[2.0,1.0,3.0]",2,14.461962722679912
"[2.0,2.0,2.0]",2,14.451696604202217
"[4.0,2.0,2.0]",2,14.641096428373809
"[2.0,2.0,2.0]",2,14.451696604202217
"[2.0,2.0,2.0]",1,14.451696604202217
"[2.0,2.0,1.0]",2,14.333315892047393
"[1.0,3.0,2.0]",4,14.465111285793549
"[1.0,4.0,1.0]",2,14.454845167315852
"[2.0,1.0,4.0]",2,14.580343434834736
"[2.0,2.0,2.0]",2,14.451696604202217
"[2.0,2.0,4.0]",2,14.688458028511864
"[2.0,2.0,2.0]",1,14.451696604202217
"[2.0,2.0,6.0]",4,14.925219452821512
"[2.0,1.0,4.0]",6,14.580343434834736
"[1.0,6.0,2.0]",6,14.789455066824932
"[6.0,6.0,1.0]",1,15.144573915099087
"[1.0,6.0,6.0]",2,15.262977915444228
"[2.0,1.0,6.0]",1,14.817104859144385
"[11.0,6.0,3.0]",1,15.854834899837716
"[2.0,2.0,1.0]",1,14.333315892047393
"[3.0,4.0,2.0]",2,14.762625703642268
"[5.0,5.0,1.0]",6,14.941759409336164
"[2.0,3.0,6.0]",2,15.033334046498641
"[2.0,2.0,3.0]",4,14.570077316357041
"[11.0,1.0,4.0]",5,15.4326426436069
"[1.0,1.0,1.0]",2,14.130501386284468
"[1.0,2.0,2.0]",1,14.356996692116422
"[1.0,1.0,2.0]",2,14.248882098439292
"[2.0,1.0,1.0]",2,14.225201298370266
"[2.0,1.0,2.0]",2,14.343582010525088
"[10.0,2.0,1.0]",1,15.09091518873376
"[1.0,4.0,4.0]",3,14.809987303780325
"[2.0,2.0,1.0]",8,14.333315892047393
"[1.0,2.0,1.0]",1,14.238615979961597
"[3.0,14.0,2.0]",1,15.843771640413548
"[1.0,1.0,3.0]",3,14.367262810594116
"[2.0,13.0,3.0]",15,15.759337846805447
"[2.0,1.0,2.0]",1,14.343582010525088
"[1.0,2.0,1.0]",12,14.238615979961597
"[7.0,4.0,6.0]",7,15.614948200604749
"[15.0,3.0,6.0]",18,16.264432903613987
"[3.0,2.0,4.0]",21,14.783157940597661
"[15.0,21.0,3.0]",4,17.85535345333782
"[3.0,24.0,7.0]",11,17.51682113795895
"[14.0,8.0,24.0]",24,18.841158778700663
"[4.0,3.0,4.0]",24,14.985972446360584
"[24.0,4.0,3.0]",1,16.86970456959881
"[12.0,1.0,24.0]",36,17.894956798789174
"[36.0,12.0,1.0]",9,18.634258839735736
"[12.0,1.0,12.0]",12,16.474388252931288
"[12.0,36.0,12.0]",10,20.258399031630766
"[10.0,24.0,10.0]",12,18.534862659023993
"[11.0,2.0,12.0]",12,16.48780293452262
"[22.0,37.0,1.0]",36,20.01132491246279
"[13.0,38.0,36.0]",13,23.410465222786595
"[12.0,13.0,13.0]",41,17.890144089211645
"[48.0,101.0,41.0]",60,34.128085108222635
"[24.0,134.0,12.0]",24,31.99002815701886
"[26.0,24.0,12.0]",12,20.286822676706375
"[33.0,26.0,12.0]",8,21.1659512486612
"[8.0,33.0,26.0]",12,21.212585572423734
"[4.0,34.0,1.0]",42,17.98238271388708
"[24.0,10.0,2.0]",12,17.40001141950675
"[48.0,12.0,24.0]",20,22.49341416432624
"[12.0,20.0,48.0]",1,22.79027117037038
"[13.0,1.0,12.0]",2,16.569088165017085
"[12.0,3.0,123.0]",2,29.830876489471002
"[21.0,2.0,12.0]",2,17.43480205538058
"[40.0,3.0,2.0]",14,18.158407857139593
"[108.0,12.0,14.0]",144,26.991601767925754
"[51.0,26.0,144.0]",17,38.496803670642294
"[17.0,51.0,26.0]",36,24.010947467384202
"[36.0,17.0,51.0]",27,25.093867415862572
"[27.0,36.0,17.0]",12,22.270801273691827
"[1.0,12.0,14.0]",2,16.858711174745586
"[6.0,5.0,6.0]",240,15.62836288219608
"[1.0,696.0,1.0]",6,89.2701439918884
"[9.0,30.0,6.0]",6,18.615327460381668
"[5.0,54.0,2.0]",6,20.35775521167026
"[6.0,6.0,5.0]",6,15.618096763718384
"[12.0,3.0,6.0]",18,15.9803331673566
"[12.0,18.0,12.0]",6,18.312336345442464
"[6.0,3.0,48.0]",3,20.38412360534443
"[3.0,6.0,3.0]",16,15.097235603151349
"[12.0,8.0,1.0]",5,15.92900257496812
"[1.0,6.0,6.0]",3,15.262977915444228
"[1.0,5.0,1.0]",6,14.56295976099298
"[2.0,2.0,3.0]",40,14.570077316357041
"[7.0,6.0,9.0]",34,16.186319524423475
"[10.0,5.0,7.0]",6,16.12554324269409
"[15.0,2.0,19.0]",6,17.69526756794957
"[30.0,2.0,5.0]",14,17.458436279068977
"[2.0,28.0,14.0]",7,18.68324458566543
"[7.0,2.0,28.0]",3,18.00309468065662
"[21.0,21.0,3.0]",4,18.423552925852597
"[6.0,22.0,4.0]",8,17.229549550397607
"[5.0,29.0,6.0]",9,18.128413218361356
"[10.0,6.0,9.0]",8,16.470419260680863
"[4.0,21.0,21.0]",15,18.944507239180894
"[3.0,14.0,15.0]",12,17.38272089842626
"[11.0,12.0,3.0]",1,16.503522461900484
"[4.0,2.0,4.0]",6,14.877857852683457
"[2.0,14.0,6.0]",4,16.22259457694705
"[11.0,21.0,4.0]",6,17.59493451714946
"[4.0,3.0,11.0]",7,15.814637431444352
"[4.0,2.0,7.0]",3,15.232999989147928
"[12.0,3.0,4.0]",6,15.743571743046953
"[3.0,6.0,12.0]",9,16.162662012544764
"[5.0,32.0,10.0]",11,18.926279848012037
"[16.0,8.0,7.0]",7,17.018086496240247
"[4.0,16.0,7.0]",12,16.74660430062772
"[16.0,9.0,8.0]",4,17.2445818020722
"[2.0,5.0,6.0]",2,15.249563233852896
"[3.0,7.0,4.0]",6,15.3237309089833
"[12.0,6.0,3.0]",3,15.949534811923513
"[4.0,2.0,6.0]",1,15.114619276993105
"[9.0,4.0,6.0]",4,15.80434802477634
"[3.0,4.0,9.0]",6,15.591290688726037
"[3.0,2.0,8.0]",9,15.256680789216956
"[6.0,6.0,9.0]",5,16.09161961233768
"[3.0,10.0,1.0]",9,15.292932553550212
"[7.0,20.0,1.0]",22,16.752878138664677
"[4.0,3.0,14.0]",6,16.169779567908826
"[4.0,3.0,10.0]",21,15.696256719289527
"[21.0,4.0,3.0]",9,16.58560483334142
"[30.0,9.0,21.0]",14,20.109329829286054
"[21.0,7.0,7.0]",6,17.383471462992098
"[4.0,6.0,21.0]",3,17.322788334023976
"[9.0,8.0,3.0]",3,15.88166426302038
"[3.0,9.0,8.0]",5,16.013482944956852
"[7.0,4.0,5.0]",2,15.496567488449925
"[3.0,10.0,2.0]",8,15.411313265705036
"[3.0,4.0,8.0]",6,15.472909976571213
"[29.0,3.0,9.0]",8,17.9453738092796
"[4.0,10.0,8.0]",12,16.216297450719775
"[12.0,18.0,12.0]",6,18.312336345442464
"[3.0,5.0,18.0]",15,16.76483169179658
"[4.0,15.0,3.0]",18,16.164966858331297
"[18.0,4.0,15.0]",10,17.72207364294192
"[2.0,2.0,10.0]",13,15.398742301440809
"[15.0,16.0,2.0]",4,17.196399772797356
"[6.0,4.0,15.0]",4,16.585674697912367
"[15.0,30.0,8.0]",10,19.42028835720609
"[40.0,11.0,10.0]",11,19.970370303795207
"[10.0,11.0,40.0]",6,20.680794305866048
"[4.0,13.0,9.0]",6,16.659021943905984
"[7.0,6.0,4.0]",29,15.594415963649357
"[29.0,7.0,6.0]",9,18.022690047523643
"[2.0,17.0,9.0]",20,16.902080494442906
"[8.0,5.0,11.0]",25,16.40966626714179
"[5.0,9.0,2.0]",6,15.4925984961995
"[5.0,6.0,9.0]",15,15.996919700251883
"[3.0,10.0,5.0]",6,15.766455402169509
"[2.0,2.0,4.0]",3,14.688458028511864
"[2.0,3.0,2.0]",26,14.559811197879345
"[7.0,26.0,2.0]",14,17.51994641288227
"[3.0,10.0,14.0]",2,16.831881811562923
"[2.0,3.0,10.0]",7,15.506856895117936
"[4.0,7.0,2.0]",7,15.181669396759448
"[13.0,3.0,7.0]",13,16.19341379159722
"[4.0,12.0,10.0]",12,16.66928806238368
"[12.0,4.0,12.0]",7,16.798732033962672
"[9.0,12.0,10.0]",18,17.14278762281266
"[9.0,18.0,9.0]",8,17.673094472720603
"[8.0,9.0,18.0]",16,17.670789626934074
"[4.0,15.0,5.0]",3,16.401728282640946
"[3.0,4.0,15.0]",1,16.30157496165498
"[1.0,1.0,3.0]",3,14.367262810594116
"[21.0,10.0,13.0]",4,18.418099516952427
"[1.0,6.0,2.0]",11,14.789455066824932
"[7.0,11.0,1.0]",1,15.779846795570524
"[1.0,3.0,1.0]",1,14.346730573638725
"[11.0,1.0,1.0]",12,15.077500507142428
"[1.0,12.0,11.0]",6,16.503569038281118
"[3.0,4.0,7.0]",2,15.354529264416389
"[1.0,5.0,3.0]",2,14.799721185302628
"[27.0,6.0,7.0]",11,17.843556341829746
"[21.0,6.0,11.0]",1,17.748879717934265
"[4.0,1.0,21.0]",12,16.782215365638336
"[2.0,10.0,12.0]",2,16.50042047516748
"[3.0,12.0,2.0]",4,15.627542453059291
"[1.0,4.0,19.0]",6,16.585697986102684
"[6.0,1.0,4.0]",12,14.95914308317792
"[3.0,1.0,6.0]",1,14.91180477123018
"[4.0,3.0,28.0]",3,17.82710953807636
"[3.0,4.0,3.0]",3,14.881006415797092
"[1.0,1.0,1.0]",1,14.130501386284468
"[22.0,27.0,28.0]",3,22.126458203871756
"[2.0,4.0,2.0]",3,14.667925791556472
"[3.0,20.0,3.0]",5,16.61083991463114
"[5.0,3.0,20.0]",6,16.974763752923565
"[6.0,6.0,5.0]",17,15.618096763718384
"[1.0,17.0,6.0]",1,16.452238445892636
"[2.0,1.0,1.0]",11,14.225201298370266
"[5.0,3.0,9.0]",5,15.6725759192205
"[14.0,33.0,2.0]",3,18.939647953222735
"[8.0,292.0,17.0]",4,48.148838925406466
"[4.0,8.0,292.0]",5,49.62019051533552
"[1.0,1.0,2.0]",3,14.248882098439292
"[3.0,1.0,1.0]",1,14.319901210456061
"[12.0,1.0,12.0]",1,16.474388252931288
"[2.0,1.0,1.0]",3,14.225201298370266
"[1.0,5.0,1.0]",1,14.56295976099298
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,15.0,4.0]",3,15.999247834228733
"[3.0,12.0,1.0]",2,15.509161740904469
"[2.0,3.0,12.0]",12,15.743618319427584
"[1.0,2.0,1.0]",9,14.238615979961597
"[9.0,1.0,2.0]",2,15.006481395125661
"[13.0,8.0,2.0]",55,16.14208319920874
"[55.0,13.0,8.0]",16,21.370336748126753
"[16.0,55.0,13.0]",18,22.809756671994208
"[1.0,1.0,1.0]",1,14.130501386284468
"[2.0,1.0,1.0]",1,14.225201298370266
"[1.0,1.0,2.0]",12,14.248882098439292
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",1,14.130501386284468
"[12.0,12.0,1.0]",1,16.361460949676633
"[5.0,24.0,3.0]",1,17.232698113511244
"[3.0,1.0,5.0]",6,14.793424059075356
"[6.0,3.0,1.0]",12,14.820230134067705
"[4.0,4.0,1.0]",1,14.738944903573241
"[1.0,12.0,2.0]",1,15.4381426288877
"[2.0,14.0,24.0]",6,18.35344739573388
"[1.0,6.0,2.0]",1,14.789455066824932
"[1.0,1.0,6.0]",2,14.722404947058589
"[2.0,3.0,13.0]",3,15.861999031582409
"[3.0,2.0,1.0]",4,14.428015804133189
"[2.0,4.0,3.0]",1,14.786306503711296
"[3.0,1.0,2.0]",2,14.438281922610885
"[2.0,1.0,1.0]",2,14.225201298370266
"[2.0,2.0,2.0]",1,14.451696604202217
"[2.0,3.0,3.0]",2,14.678191910034169
"[8.0,6.0,2.0]",2,15.452354451425505
"[24.0,24.0,144.0]",1,35.723676856971544
"[24.0,1.0,24.0]",1,19.03135574381873
"[1.0,6.0,24.0]",1,17.39383073423106
"[5.0,1.0,1.0]",1,14.509301034627653
"[1.0,5.0,1.0]",24,14.56295976099298
"[48.0,24.0,24.0]",24,23.790789288451773
"[24.0,48.0,24.0]",1,24.11274164664374
"[2.0,4.0,24.0]",9,17.2723014589626
"[55.0,24.0,13.0]",25,23.151500839349282
"[24.0,24.0,72.0]",7,27.20026558182422
"[2.0,1.0,24.0]",2,16.947957677931214
"[24.0,24.0,49.0]",10,24.47750920226327
"[24.0,149.0,24.0]",144,35.03231560803367
"[97.0,31.0,16.0]",73,28.24084143915708
"[24.0,73.0,97.0]",1815,35.457398475874086
"[24.0,48.0,25.0]",26,24.231122358798565
"[26.0,24.0,48.0]",1,24.548528314280038
"[4.0,1.0,26.0]",360,17.374118926412457
"[5.0,25.0,9.0]",1,18.051096980117315
"[1200.0,1.0,3.0]",11,127.91245740146347
"[9.0,11.0,1200.0]",24,157.90772049337605
"[24.0,24.0,2.0]",4,18.913615730986542
"[6.0,4.0,24.0]",5,17.651101107305784
"[1.0,5.0,6.0]",24,15.1548633217671
"[24.0,1.0,5.0]",5,16.78212221287707
"[2.0,5.0,5.0]",24,15.131182521698072
"[24.0,2.0,5.0]",24,16.8902368065542
"[24.0,24.0,2.0]",24,18.913615730986542
"[48.0,24.0,2.0]",5,21.186413621045645
"[26.0,3.0,5.0]",48,17.18775122440292
"[48.0,26.0,3.0]",2,21.521023520554728
"[24.0,2.0,48.0]",5,21.98060742921163
"[24.0,5.0,3.0]",1,16.977819163275935
"[1.0,1.0,24.0]",24,16.85325776584542
