features,label,prediction
"[5.0,13.0,17.0]",10,17.70076755323037
"[4.0,5.0,8.0]",17,15.675724482334136
"[3.0,5.0,8.0]",11,15.58102457024834
"[1.0,1.0,2.0]",8,14.248882098439292
"[8.0,1.0,1.0]",12,14.793400770885041
"[11.0,12.0,8.0]",1,17.095426022674605
"[1.0,11.0,12.0]",1,16.513835156758812
"[5.0,1.0,1.0]",1,14.509301034627653
"[74.0,1.0,5.0]",1,21.51711781716687
"[6.0,1.0,74.0]",3,23.245792934015597
"[8.0,3.0,6.0]",2,15.601533519013417
"[4.0,2.0,1.0]",1,14.522715716218984
"[2.0,1.0,1.0]",1,14.225201298370266
"[4.0,2.0,5.0]",6,14.996238564838281
"[16.0,32.0,8.0]",24,19.731217456646142
"[6.0,2.0,2.0]",5,14.8304962525454
"[48.0,2.0,1.0]",2,18.689511847994005
"[1.0,2.0,48.0]",16,19.802509451238322
"[6.0,12.0,2.0]",3,15.91164218931668
"[17.0,3.0,6.0]",4,16.45383272778558
"[4.0,17.0,3.0]",21,16.381196045685552
"[1.0,2.0,4.0]",8,14.593758116426068
"[7.0,8.0,1.0]",3,15.45550301453914
"[9.0,12.0,1.0]",6,16.077361213419245
"[42.0,1.0,14.0]",88,19.552147039814816
"[14.0,24.0,32.0]",1,21.518037974773303
"[1.0,10.0,1.0]",1,15.103532729378621
"[3.0,1.0,1.0]",6,14.319901210456061
"[20.0,6.0,3.0]",73,16.70713410860988
"[12.0,14.0,48.0]",22,22.141583608307613
"[4.0,14.0,33.0]",12,19.608273629298886
"[1.0,5.0,27.0]",1,17.640858277018403
"[1.0,7.0,2.0]",2,14.89756966050206
"[12.0,7.0,2.0]",5,15.939268693445817
"[5.0,12.0,7.0]",6,16.408845838005004
"[5.0,1.0,6.0]",1,15.101204595401772
"[1.0,4.0,5.0]",4,14.928368015935149
"[1.0,1.0,12.0]",1,15.432689219987532
"[1.0,1.0,1.0]",2,14.130501386284468
"[2.0,1.0,1.0]",1,14.225201298370266
"[16.0,1.0,2.0]",2,15.669380779726232
"[2.0,16.0,1.0]",24,15.846920203527183
"[5.0,1.0,3.0]",1,14.7460624589373
"[3.0,1.0,12.0]",1,15.622089044159125
"[62.0,13.0,57.0]",10,27.8338910283137
"[10.0,62.0,13.0]",444,22.99835935521933
"[1.0,290.0,42.0]",48,50.22922815732224
"[25.0,32.0,10.0]",17,20.820278089727957
"[8.0,3.0,2.0]",3,15.12801067039412
"[288.0,8.0,56.0]",7,48.57711747916312
"[6.0,72.0,62.0]",156,29.501360539233794
"[22.0,27.0,156.0]",12,37.27918935968923
"[16.0,17.0,148.0]",12,34.68279825316458
"[5.0,27.0,42.0]",36,22.173889668580763
"[12.0,41.0,16.0]",16,21.272494848635702
"[20.0,44.0,16.0]",14,22.354437926353455
"[12.0,14.0,20.0]",1,18.826923667972544
"[1.0,12.0,14.0]",39,16.858711174745586
"[39.0,1.0,12.0]",26,19.03128587924778
"[26.0,39.0,1.0]",4,20.60635374816023
"[1.0,4.0,26.0]",16,17.414362971186453
"[72.0,16.0,1.0]",23,22.475914049532904
"[16.0,12.0,24.0]",144,19.463016977580768
"[1.0,5.0,24.0]",18,17.28571614055393
"[14.0,12.0,18.0]",27,18.563332880480232
"[31.0,160.0,196.0]",157,57.24595801371237
"[84.0,2.0,157.0]",2,40.5660997792352
"[12.0,12.0,5.0]",3,16.834983798295927
"[12.0,2.0,26.0]",150,18.23983281677595
"[1.0,5.0,13.0]",156,15.983528306850868
"[14.0,4.0,27.0]",6,18.763842540456622
"[72.0,11.0,36.0]",3,26.078666006566102
"[91.0,1.0,56.0]",63,29.164432642521422
"[472.0,15.0,145.0]",324,77.29458684046881
"[13.0,12.0,49.0]",41,22.13843504519398
"[31.0,180.0,24.0]",61,39.04676739662521
"[76.0,61.0,31.0]",2,31.271291777991564
"[68.0,43.0,74.0]",46,33.65800041777432
"[37.0,18.0,4.0]",27,19.73278845034877
"[29.0,56.0,10.0]",42,23.79382798632221
"[288.0,42.0,29.0]",12,49.05673443600523
"[24.0,36.0,8.0]",36,20.921275128041025
"[65.0,24.0,16.0]",40,24.453642096671715
"[167.0,108.0,35.0]",80,45.44389252924331
"[265.0,80.0,167.0]",174,67.32352929512848
"[14.0,42.0,174.0]",45,40.27416178694661
"[45.0,14.0,42.0]",89,24.556396434209937
"[89.0,45.0,14.0]",40,28.760085029640855
"[145.0,38.0,40.0]",49,36.384376466730956
"[49.0,145.0,38.0]",39,38.62468500563759
"[24.0,906.0,9.0]",6,115.09935233929717
"[40.0,56.0,8.0]",26,24.59876559495632
"[26.0,40.0,56.0]",107,27.225407510352674
"[8.0,4.0,2.0]",45,15.236125264071248
"[38.0,3.0,2.0]",6,17.969008032968
"[16.0,8.0,32.0]",32,19.977604300110848
"[2.0,10.0,6.0]",33,15.790136202238536
"[35.0,2.0,10.0]",12,18.523839400272074
"[12.0,35.0,2.0]",4,18.9664773164054
"[3.0,2.0,4.0]",44,14.783157940597661
"[128.0,34.0,99.0]",7,41.326481603698525
"[7.0,128.0,34.0]",40,32.33581775690369
"[3.0,8.0,9.0]",7,16.023749063434547
"[18.0,7.0,3.0]",64,16.625848878115416
"[64.0,18.0,7.0]",6,22.644828213129735
"[272.0,12.0,18.0]",2,42.99591019861559
"[8.0,12.0,6.0]",8,16.574564862107568
"[12.0,8.0,8.0]",3,16.75766756005189
"[3.0,12.0,8.0]",10,16.337826725988236
"[10.0,3.0,12.0]",1,16.50121761611395
"[1.0,7.0,6.0]",6,15.371092509121356
"[7.0,6.0,1.0]",5,15.239273827184885
"[24.0,15.0,33.0]",12,21.610386464691935
"[28.0,23.0,12.0]",9,20.368107907200837
"[14.0,2.0,17.0]",39,17.36380623155413
"[4.0,12.0,40.0]",2,20.2207094270284
"[25.0,2.0,4.0]",21,16.866556006485173
"[43.0,13.0,18.0]",15,21.41774492464544
"[14.0,15.0,43.0]",346,21.847194465382216
"[10.0,2.0,346.0]",7,55.93226088214803
"[9.0,12.0,22.0]",1,18.56335616867055
"[6.0,38.0,16.0]",18,20.379951595089544
"[10.0,36.0,18.0]",12,20.77928348038812
"[19.0,12.0,10.0]",56,18.08978674367062
"[10.0,2.0,70.0]",4,23.259184327416612
"[33.0,5.0,17.0]",13,19.487448342215636
"[20.0,77.0,544.0]",42,88.42723553544572
"[42.0,20.0,77.0]",20,29.064309185434155
"[11.0,8.0,20.0]",53,18.08353619382398
"[53.0,11.0,8.0]",56,20.964707736600907
"[76.0,43.0,13.0]",57,27.19437627301643
"[135.0,19.0,65.0]",15,36.342717869878165
"[52.0,15.0,135.0]",4,36.33681664288626
"[2.0,3.0,4.0]",2,14.796572622188993
"[5.0,6.0,12.0]",10,16.352061836716356
"[1.0,1.0,1.0]",1,14.130501386284468
"[9.0,1.0,8.0]",2,15.716765668054604
"[2.0,1.0,2.0]",1,14.343582010525088
"[1.0,2.0,1.0]",2,14.238615979961597
"[6.0,1.0,4.0]",4,14.95914308317792
"[3.0,4.0,6.0]",2,15.236148552261565
"[12.0,6.0,4.0]",1,16.067915524078337
"[6.0,2.0,3.0]",1,14.948876964700224
"[4.0,2.0,1.0]",2,14.522715716218984
"[5.0,3.0,4.0]",8,15.08067235844638
"[4.0,8.0,4.0]",4,15.526545414746224
"[2.0,4.0,4.0]",4,14.90468721586612
"[4.0,2.0,4.0]",1,14.877857852683457
"[1.0,2.0,24.0]",4,16.96137235952255
"[3.0,1.0,8.0]",4,15.148566195539829
"[4.0,3.0,1.0]",4,14.630830309896112
"[4.0,4.0,3.0]",2,14.975706327882888
"[19.0,11.0,2.0]",12,17.0346264527549
"[12.0,19.0,11.0]",9,18.302070226964766
"[3.0,10.0,3.0]",4,15.52969397785986
"[7.0,7.0,8.0]",2,16.17605340594578
"[12.0,6.0,2.0]",12,15.831154099768689
"[4.0,12.0,12.0]",2,16.906049486693327
"[7.0,6.0,4.0]",24,15.594415963649357
"[6.0,1.0,24.0]",4,17.3267573262744
"[6.0,2.0,4.0]",4,15.067257676855048
"[4.0,6.0,2.0]",8,15.07355480308232
"[7.0,2.0,2.0]",4,14.925196164631195
"[4.0,4.0,7.0]",1,15.449229176502184
"[1.0,6.0,8.0]",24,15.499739339753877
"[5.0,2.0,6.0]",2,15.2093191890789
"[23.0,3.0,1.0]",11,16.430128639526238
"[12.0,2.0,1.0]",24,15.280315012905351
"[3.0,25.0,4.0]",1,17.269793595171603
"[1.0,3.0,25.0]",1,17.1878676653545
"[14.0,33.0,1.0]",1,18.82126724106791
"[60.0,12.0,6.0]",14,21.49896029056896
"[14.0,60.0,12.0]",5,23.04254910405343
"[12.0,2.0,3.0]",3,15.517076437215
"[3.0,12.0,2.0]",4,15.627542453059291
"[1.0,4.0,3.0]",48,14.6916065916255
"[48.0,1.0,4.0]",2,18.936539390781352
"[12.0,3.0,3.0]",1,15.625191030892129
"[1.0,12.0,3.0]",1,15.556523341042524
"[3.0,6.0,1.0]",1,14.8604741788417
"[6.0,11.0,3.0]",5,15.921908307794377
"[5.0,6.0,11.0]",3,16.23368112456153
"[1.0,3.0,5.0]",3,14.82025342225802
"[3.0,1.0,3.0]",6,14.556662634765708
"[15.0,4.0,6.0]",6,16.372547497291116
"[2.0,8.0,6.0]",6,15.57390701488428
"[3.0,1.0,6.0]",1,14.91180477123018
"[1.0,1.0,3.0]",10,14.367262810594116
"[10.0,1.0,1.0]",3,14.982800595056633
"[3.0,10.0,1.0]",21,15.292932553550212
"[1.0,2.0,2.0]",3,14.356996692116422
"[1.0,4.0,3.0]",19,14.6916065916255
"[7.0,3.0,6.0]",3,15.50683360692762
"[1.0,3.0,3.0]",24,14.583491997948373
"[4.0,1.0,5.0]",6,14.888123971161153
"[6.0,4.0,1.0]",8,14.928344727744832
"[3.0,6.0,12.0]",4,16.162662012544764
"[2.0,6.0,3.0]",1,15.002535691065553
"[6.0,7.0,6.0]",10,15.844592069550336
"[6.0,3.0,3.0]",4,15.056991558377351
"[6.0,6.0,1.0]",2,15.144573915099087
"[6.0,5.0,3.0]",1,15.273220745731608
"[2.0,4.0,4.0]",3,14.90468721586612
"[3.0,2.0,4.0]",4,14.783157940597661
"[4.0,3.0,2.0]",3,14.749211022050936
"[3.0,4.0,3.0]",3,14.881006415797092
"[3.0,3.0,4.0]",1,14.891272534274789
"[6.0,1.0,6.0]",1,15.195904507487569
"[3.0,4.0,5.0]",6,15.11776784010674
"[1.0,3.0,6.0]",6,14.938634134412844
"[2.0,1.0,1.0]",3,14.225201298370266
"[2.0,1.0,4.0]",3,14.580343434834736
"[3.0,3.0,2.0]",1,14.65451110996514
"[2.0,2.0,1.0]",1,14.333315892047393
"[1.0,2.0,2.0]",1,14.356996692116422
"[1.0,1.0,2.0]",4,14.248882098439292
"[1.0,1.0,2.0]",6,14.248882098439292
"[1.0,2.0,1.0]",1,14.238615979961597
"[1.0,1.0,2.0]",3,14.248882098439292
"[1.0,3.0,1.0]",1,14.346730573638725
"[1.0,1.0,3.0]",1,14.367262810594116
"[2.0,1.0,1.0]",2,14.225201298370266
"[16.0,5.0,4.0]",5,16.33860057874439
"[1.0,2.0,4.0]",2,14.593758116426068
"[1.0,4.0,2.0]",3,14.573225879470677
"[5.0,2.0,6.0]",2,15.2093191890789
"[422.0,2.0,5.0]",5,54.580801816701
"[11.0,5.0,422.0]",2,65.34823869903182
"[2.0,11.0,5.0]",6,15.77987008376084
"[4.0,2.0,6.0]",36,15.114619276993105
"[3.0,8.0,2.0]",13,15.19508407835078
"[7.0,2.0,10.0]",2,15.872241861869789
"[10.0,7.0,1.0]",1,15.6314881571194
"[1.0,10.0,7.0]",3,15.813817002307564
"[3.0,3.0,1.0]",4,14.536130397810316
"[15.0,2.0,11.0]",2,16.748221870710978
"[5.0,3.0,6.0]",1,15.317433782756028
"[1.0,1.0,5.0]",2,14.604024234903765
"[2.0,1.0,1.0]",7,14.225201298370266
"[7.0,2.0,1.0]",28,14.806815452476373
"[16.0,2.0,28.0]",2,18.855393889428782
"[38.0,2.0,16.0]",8,19.518223409458408
"[8.0,38.0,2.0]",3,18.9120214490936
"[1.0,3.0,8.0]",4,15.175395558722492
"[4.0,1.0,3.0]",9,14.651362546851505
"[2.0,2.0,43.0]",4,19.30530580255
"[2.0,36.0,2.0]",1,18.12759278922457
"[3.0,2.0,11.0]",3,15.611822925681428
"[3.0,3.0,2.0]",14,14.65451110996514
"[4.0,14.0,3.0]",2,16.056852264654168
"[2.0,4.0,14.0]",2,16.08849433741436
"[1.0,2.0,5.0]",7,14.712138828580892
"[43.0,3.0,8.0]",2,19.152791866325924
"[5.0,4.0,1.0]",7,14.833644815659037
"[65.0,3.0,3.0]",4,20.644286371439314
"[4.0,65.0,3.0]",18,21.570696542187694
"[18.0,4.0,65.0]",2,23.641109250683115
"[4.0,96.0,2.0]",40,24.803868234023838
"[34.0,8.0,40.0]",1,22.629248414893766
"[40.0,7.0,1.0]",51,18.47248551969328
"[22.0,3.0,8.0]",11,17.164093712524206
"[11.0,22.0,3.0]",294,17.584668398671763
"[13.0,1.0,1.0]",12,15.26690033131402
"[12.0,13.0,1.0]",1,16.46957554335376
"[1.0,1.0,15.0]",3,15.787831356452005
"[3.0,2.0,1.0]",2,14.428015804133189
"[12.0,2.0,1.0]",1,15.280315012905351
"[1.0,12.0,2.0]",12,15.4381426288877
"[1.0,12.0,12.0]",5,16.621949750435938
"[2.0,13.0,1.0]",12,15.522576422495801
"[1.0,12.0,4.0]",24,15.674904053197348
"[2.0,2.0,12.0]",3,15.635503725750457
"[97.0,12.0,3.0]",1,24.64771490127894
"[1.0,3.0,1.0]",1,14.346730573638725
"[1.0,1.0,3.0]",3,14.367262810594116
"[3.0,1.0,2.0]",1,14.438281922610885
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",1,14.130501386284468
"[1.0,1.0,1.0]",1,14.130501386284468
"[2.0,1.0,1.0]",1,14.225201298370266
"[3.0,10.0,82.0]",1,24.88177023809095
"[8.0,4.0,2.0]",24,15.236125264071248
"[29.0,27.0,24.0]",5,22.315834739853035
"[1.0,3.0,28.0]",4,17.54300980181897
"[1.0,4.0,1.0]",22,14.454845167315852
"[24.0,1.0,10.0]",2,17.37402577365119
"[2.0,2.0,1.0]",7,14.333315892047393
"[7.0,2.0,2.0]",24,14.925196164631195
"[1.0,24.0,4.0]",3,16.972279177322882
"[1.0,7.0,6.0]",54,15.371092509121356
"[24.0,24.0,54.0]",24,25.06941276303739
"[2.0,24.0,24.0]",8,19.43459333250516
"[2.0,1.0,5.0]",1,14.69872414698956
"[1.0,2.0,1.0]",12,14.238615979961597
"[1.0,3.0,12.0]",1,15.648918407341789
"[4.0,1.0,1.0]",7,14.414601122541857
"[1.0,1.0,4.0]",4,14.48564352274894
"[2.0,4.0,1.0]",11,14.549545079401648
"[11.0,2.0,4.0]",7,15.540757237284028
"[20.0,1.0,2.0]",1,16.048180428069415
"[144.0,24.0,23.0]",14,32.76360013653336
"[1.0,1.0,24.0]",3,16.85325776584542
"[24.0,3.0,1.0]",2,16.524828551612032
"[1.0,24.0,2.0]",4,16.735517753013237
"[4.0,1.0,24.0]",3,17.13735750210281
"[35.0,3.0,4.0]",1,17.92166972102026
"[2.0,2.0,20.0]",3,16.582549422989047
"[2.0,1.0,3.0]",2,14.461962722679912
"[1.0,2.0,1.0]",1,14.238615979961597
"[2.0,25.0,26.0]",8,19.779469350491937
"[4.0,2.0,2.0]",5,14.641096428373809
"[5.0,4.0,2.0]",8,14.952025527813861
"[8.0,5.0,4.0]",24,15.581001282058024
"[24.0,8.0,5.0]",2,17.538924368616968
"[2.0,24.0,8.0]",5,17.540501938027976
"[5.0,2.0,24.0]",6,17.340172007865732
"[17.0,25.0,6.0]",3,18.832353788682397
"[144.0,24.0,24.0]",5,32.88198084868819
"[144.0,24.0,1.0]",5,30.159224469127235
"[24.0,2.0,3.0]",24,16.65347538224455
"[24.0,24.0,24.0]",2,21.51799139839267
"[3.0,48.0,24.0]",2,22.124043492842027
"[9.0,2.0,3.0]",3,15.232976700957613
"[3.0,9.0,2.0]",1,15.303198672027909
"[2.0,1.0,3.0]",1,14.461962722679912
"[5.0,24.0,24.0]",50,19.718693068762548
"[3.0,3.0,24.0]",1,17.258886777371266
"[6.0,1.0,11.0]",24,15.787808068261688
"[27.0,2.0,10.0]",2,17.76624010358571
"[2.0,27.0,2.0]",144,17.154561446130415
"[2.0,2.0,3.0]",1,14.570077316357041
"[1.0,2.0,2.0]",27,14.356996692116422
"[1.0,4.0,27.0]",2,17.532743683341277
"[2.0,1.0,4.0]",2,14.580343434834736
"[65.0,54.0,47.0]",12,31.366881983785095
"[86.0,1.0,4.0]",1,22.535136050041597
"[12.0,1.0,1.0]",13,15.172200419228224
"[13.0,12.0,1.0]",28,16.456160861762427
"[28.0,13.0,12.0]",13,19.28696197042956
"[13.0,9.0,24.0]",12,18.854573460291995
"[13.0,48.0,3.0]",1,20.585047658448683
"[2.0,12.0,12.0]",1,16.716649662521736
"[14.0,2.0,48.0]",12,21.03360830835367
"[25.0,24.0,3.0]",48,19.126696355227164
"[27.0,1.0,38.0]",25,20.97278545024365
"[25.0,27.0,1.0]",1,19.2142787119489
"[1.0,25.0,27.0]",12,19.803150150560963
"[12.0,1.0,25.0]",1,18.013337510943998
"[12.0,1.0,12.0]",1,16.474388252931288
"[1.0,12.0,6.0]",9,15.911665477506997
"[9.0,1.0,12.0]",12,16.1902885166739
"[12.0,9.0,1.0]",12,16.03711716864525
"[144.0,72.0,13.0]",12,36.76929351148726
"[12.0,24.0,12.0]",2,18.96102390750523
"[12.0,12.0,3.0]",12,16.59822237398628
"[48.0,9.0,12.0]",12,20.748501837436965
"[13.0,15.0,5.0]",84,17.254027491413108
"[18.0,24.0,1.0]",12,18.227035546316944
"[1.0,2.0,2.0]",1,14.356996692116422
"[12.0,8.0,1.0]",13,15.92900257496812
"[13.0,12.0,8.0]",8,17.284825846846196
"[1.0,13.0,8.0]",12,16.25654149549377
"[12.0,1.0,13.0]",26,16.592768965086112
"[36.0,17.0,2.0]",114,19.2932125202762
"[12.0,114.0,36.0]",24,31.532474430162523
"[25.0,24.0,36.0]",12,23.033259856336354
"[13.0,12.0,12.0]",13,17.758348695465493
"[43.0,19.0,2.0]",53,20.172341092231026
"[43.0,53.0,43.0]",30,28.701846475601158
"[2.0,24.0,30.0]",3,20.144877605434104
"[49.0,84.0,1.0]",61,27.649608441604297
"[61.0,49.0,84.0]",3,34.82759571678476
"[25.0,12.0,16.0]",36,19.368270489114337
"[36.0,25.0,12.0]",36,21.34193639124146
"[12.0,29.0,114.0]",10,31.576429515682914
"[36.0,10.0,12.0]",10,19.720217486084543
"[24.0,27.0,10.0]",2,20.18500520925652
"[25.0,2.0,24.0]",3,19.234170249581652
"[239.0,31.0,39.0]",10,44.410985334901056
"[42.0,10.0,239.0]",98,47.16083861774436
"[48.0,44.0,319.0]",27,60.875391247667395
"[128.0,20.0,27.0]",39,31.289466017071412
"[8.0,18.0,53.0]",28,22.78714589544706
"[24.0,28.0,8.0]",4,20.056358378623997
"[100.0,36.0,49.0]",66,32.9720776449093
"[66.0,100.0,36.0]",1,35.13266537131571
"[1.0,2.0,2.0]",4,14.356996692116422
"[8.0,2.0,4.0]",2,15.256657501026641
"[2.0,8.0,2.0]",8,15.100384166264984
"[8.0,2.0,8.0]",1,15.730180349645936
"[10.0,7.0,2.0]",10,15.749868869274223
"[4.0,8.0,10.0]",8,16.23682968767517
"[8.0,12.0,4.0]",3,16.33780343779792
"[3.0,8.0,12.0]",3,16.37889119989902
"[16.0,3.0,3.0]",3,16.00399067923531
"[2.0,8.0,3.0]",24,15.218764878419808
"[8.0,24.0,2.0]",24,17.39841713761381
"[1.0,3.0,8.0]",10,15.175395558722492
"[2.0,3.0,8.0]",1,15.270095470808288
"[4.0,1.0,2.0]",5,14.532981834696681
"[5.0,4.0,1.0]",1,14.833644815659037
"[1.0,8.0,3.0]",4,15.124064966334013
"[1.0,8.0,17.0]",8,16.78139493650155
"[4.0,8.0,8.0]",30,16.00006826336552
"[8.0,16.0,8.0]",40,17.24378466112573
"[1.0,3.0,8.0]",16,15.175395558722492
"[8.0,16.0,1.0]",2,16.41511967604196
"[5.0,8.0,8.0]",3,16.094768175451314
"[5.0,4.0,1.0]",1,14.833644815659037
"[4.0,1.0,5.0]",1,14.888123971161153
"[8.0,8.0,1.0]",3,15.550202926624936
"[3.0,3.0,8.0]",8,15.364795382894084
"[3.0,4.0,3.0]",1,14.881006415797092
"[16.0,2.0,16.0]",9,17.434825343570896
"[8.0,4.0,9.0]",2,16.064790249155017
"[42.0,10.0,17.0]",22,20.880320519373438
"[1.0,22.0,42.0]",2,21.254517051851938
"[16.0,61.0,2.0]",1,22.15625640035391
"[8.0,13.0,17.0]",18,17.98486728948776
"[2.0,10.0,31.0]",40,18.749654006109136
"[11.0,6.0,4.0]",5,15.97321561199254
"[4.0,4.0,2.0]",2,14.857325615728065
"[2.0,10.0,4.0]",4,15.553374777928887
"[2.0,4.0,2.0]",2,14.667925791556472
"[2.0,2.0,4.0]",5,14.688458028511864
"[1.0,4.0,4.0]",3,14.809987303780325
"[1.0,1.0,2.0]",36,14.248882098439292
"[78.0,36.0,36.0]",2,29.349730321009076
"[75.0,9.0,7.0]",4,22.71349590297934
"[38.0,43.0,21.0]",24,24.542825310994772
"[74.0,51.0,24.0]",49,29.17208103196492
"[9.0,49.0,74.0]",1,28.719393166775127
"[20.0,14.0,10.0]",11,18.40071584311067
"[17.0,8.0,11.0]",10,17.586309256945338
"[2.0,34.0,3.0]",4,18.029744314025137
"[11.0,4.0,2.0]",5,15.520225000328637
"[3.0,5.0,11.0]",6,15.936166706712813
"[3.0,6.0,3.0]",1,15.097235603151349
"[2.0,1.0,3.0]",4,14.461962722679912
"[4.0,2.0,1.0]",2,14.522715716218984
"[1.0,8.0,2.0]",3,15.005684254179188
"[36.0,6.0,5.0]",1,18.459094126292264
"[1.0,36.0,6.0]",36,18.506415725758067
"[1.0,42.0,36.0]",80,22.706524652465554
"[80.0,1.0,42.0]",16,26.465403639410134
"[12.0,5.0,10.0]",12,16.670085203330153
"[9.0,20.0,11.0]",17,18.126085084384506
"[3.0,17.0,9.0]",5,16.9967804065287
"[5.0,3.0,17.0]",5,16.619621616459092
"[3.0,36.0,1.0]",2,18.10391198915554
"[10.0,36.0,36.0]",36,22.91013629917495
"[4.0,4.0,36.0]",6,18.88226982899208
"[2.0,12.0,3.0]",5,15.65122325312832
"[6.0,4.0,1.0]",2,14.928344727744832
"[3.0,1.0,4.0]",1,14.675043346920532
"[13.0,3.0,3.0]",12,15.719890942977925
"[1.0,4.0,1.0]",12,14.454845167315852
"[4.0,48.0,48.0]",5,25.059880496643597
"[13.0,48.0,3.0]",120,20.585047658448683
"[87.0,120.0,13.0]",57,36.56089901909904
"[8.0,2.0,78.0]",49,24.01683020048361
"[75.0,182.0,24.0]",11,43.42979271575449
"[16.0,58.0,11.0]",189,22.89733902871594
"[59.0,69.0,6.0]",6,27.566792218079456
"[103.0,13.0,54.0]",48,31.361445287366863
"[25.0,80.0,624.0]",10,98.695535849292
"[145.0,111.0,116.0]",28,53.273675928927915
"[166.0,28.0,145.0]",16,49.72190346001791
"[65.0,244.0,7.0]",33,47.17342629624645
"[3.0,6.0,4.0]",1,15.215616315306173
"[1.0,3.0,6.0]",2,14.938634134412844
"[2.0,1.0,3.0]",1,14.461962722679912
"[6.0,6.0,1.0]",1,15.144573915099087
"[1.0,6.0,1.0]",1,14.67107435467011
"[11.0,3.0,1.0]",7,15.293729694496685
"[2.0,6.0,7.0]",3,15.476058539684848
"[9.0,4.0,2.0]",7,15.330825176157045
"[3.0,26.0,7.0]",8,17.733050325313204
"[3.0,8.0,3.0]",12,15.313464790505604
"[3.0,2.0,12.0]",28,15.730203637836253
"[2.0,28.0,3.0]",39,17.38105675196237
"[39.0,2.0,28.0]",2,21.03349186740209
"[12.0,12.0,4.0]",7,16.716603086141102
"[1.0,7.0,12.0]",2,16.0813767820503
"[2.0,1.0,7.0]",12,14.935485571299209
"[1.0,2.0,16.0]",1,16.014326662283956
"[12.0,1.0,1.0]",3,15.172200419228224
"[2.0,6.0,12.0]",10,16.067962100458967
"[3.0,10.0,2.0]",10,15.411313265705036
"[36.0,46.0,36.0]",1,26.453479950176927
"[41.0,40.0,36.0]",1,26.278291948543135
"[21.0,1.0,41.0]",36,20.759728114193347
"[5.0,16.0,4.0]",46,16.486162076249045
"[37.0,62.0,46.0]",44,29.46182048264501
"[44.0,37.0,62.0]",50,29.315946419794564
"[25.0,50.0,44.0]",36,26.791284989180273
"[1.0,1.0,12.0]",48,15.432689219987532
"[36.0,48.0,5.0]",46,22.999907060731637
"[6.0,3.0,36.0]",74,18.963555059486545
"[20.0,74.0,6.0]",58,24.414068615119053
"[13.0,154.0,3.0]",15,32.04519458822425
"[10.0,43.0,36.0]",238,23.666938454914845
"[73.0,9.0,43.0]",13,26.785801716381407
"[3.0,112.0,74.0]",118,34.962413095919416
"[10.0,11.0,75.0]",20,24.824119231284886
"[96.0,1.0,12.0]",59,24.429180868138147
"[37.0,39.0,24.0]",4,24.370809160664937
"[4.0,37.0,39.0]",48,22.805193556801775
"[48.0,4.0,37.0]",29,23.167446672921926
"[98.0,75.0,7.0]",27,32.02715706364309
"[10.0,12.0,5.0]",13,16.645583974124335
"[1.0,2.0,10.0]",1,15.304042389355013
"[1.0,1.0,2.0]",4,14.248882098439292
"[55.0,36.0,37.0]",36,27.29001305519059
"[36.0,2.0,3.0]",37,17.789874327274102
"[1.0,2.0,37.0]",36,18.50032161753526
"[36.0,36.0,1.0]",108,21.229009087986807
"[112.0,72.0,52.0]",36,38.35574409877993
"[36.0,112.0,72.0]",36,37.85074877044103
"[36.0,72.0,36.0]",36,29.264459385782253
"[36.0,36.0,41.0]",36,25.964237574179766
"[72.0,206.0,36.0]",36,47.16101177360606
"[36.0,36.0,36.0]",156,25.372334013405645
"[36.0,36.0,72.0]",36,29.634039650979307
"[108.0,25.0,36.0]",36,31.00146715313455
"[36.0,1.0,36.0]",10,21.588323234706166
"[36.0,36.0,36.0]",73,25.372334013405645
"[72.0,36.0,1.0]",36,24.63820592307546
"[36.0,8.0,1.0]",108,18.201800465027222
"[13.0,2.0,36.0]",36,19.518339850409987
"[36.0,36.0,36.0]",38,25.372334013405645
"[216.0,38.0,36.0]",180,42.63454737620317
"[180.0,216.0,38.0]",9,58.70650963995294
"[15.0,36.0,1.0]",252,19.240310934185093
"[24.0,1.0,24.0]",24,19.03135574381873
"[24.0,24.0,1.0]",24,18.79523501883172
"[48.0,24.0,24.0]",24,23.790789288451773
"[120.0,24.0,48.0]",48,33.45032005034486
"[24.0,48.0,48.0]",24,26.953878738359517
"[24.0,1.0,24.0]",24,19.03135574381873
"[24.0,24.0,1.0]",24,18.79523501883172
"[24.0,24.0,24.0]",24,21.51799139839267
"[24.0,24.0,2.0]",96,18.913615730986542
"[96.0,24.0,24.0]",24,28.336385068569978
"[24.0,72.0,24.0]",48,26.70749189489481
"[24.0,24.0,96.0]",24,30.041402673539995
"[48.0,24.0,24.0]",12,23.790789288451773
"[24.0,24.0,24.0]",1,21.51799139839267
"[1.0,1.0,72.0]",1,22.535531949276972
"[1.0,40.0,4.0]",6,18.702112676156933
"[24.0,6.0,24.0]",12,19.571928712204368
"[12.0,12.0,12.0]",42,17.663648783379696
"[1.0,36.0,12.0]",26,19.216699998687012
"[12.0,24.0,26.0]",60,20.618353877672767
"[12.0,2.0,12.0]",144,16.582502846608417
"[72.0,12.0,12.0]",6,23.345643508527452
"[12.0,36.0,204.0]",19,42.98749576535697
"[12.0,25.0,168.0]",7,37.5365295973349
"[7.0,12.0,25.0]",12,18.72909848096343
